x,isPin,relationToFeature,vbar,mbar,thetabar,ybar,v,m,theta,y
0,true,-1,0,0,0,0,0,0,0.005750363132484978,0
0,true,1,0,0,0,0,-3534.632639999988,0,0.005750363132484978,0
0.1,,,2.677752,0.1338876,1.250096334489257e-12,3.125240836223143e-14,-3531.954887999988,-353.32937639999886,0.00575035818335359,0.0005750361482670342
0.2,,,5.355503999999999,0.5355504,1.0000770675914055e-11,5.000385337957029e-13,-3529.277135999988,-706.3909775999977,0.005750343340959811,0.001150071306895305
0.3,,,8.033255999999998,1.2049883999999997,3.375260103120993e-11,2.5314450773407447e-12,-3526.599383999988,-1059.1848035999963,0.005750318612804219,0.0017251044869336025
0.4,,,10.711008000000001,2.1422016,8.000616540731244e-11,8.000616540731244e-12,-3523.9216319999878,-1411.7108543999955,0.005750284006387391,0.0023001347001807746
0.5,,,13.388760000000003,3.3471900000000003,1.5626204181115708e-10,1.9532755226394632e-11,-3521.243879999988,-1763.969129999994,0.005750239529209906,0.0028751609591857255
0.6,,,16.066512000000003,4.819953600000001,2.700208082496794e-10,4.0503121237451915e-11,-3518.566127999988,-2115.9596303999924,0.005750185188772342,0.003450182277247419
0.7000000000000001,,,18.744264,6.560492400000002,4.2878304272981523e-10,7.503703247771766e-11,-3515.888375999988,-2467.6823555999918,0.005750120992575277,0.004025197668414878
0.8,,,21.422015999999996,8.568806400000003,6.400493232584996e-10,1.280098646516999e-10,-3513.210623999988,-2819.1373055999907,0.005750046948119289,0.004600206147487178
0.8999999999999999,,,24.099767999999987,10.8448956,9.11320227842668e-10,2.0504705126460026e-10,-3510.532871999988,-3170.3244803999887,0.005749963062904955,0.005175206730013456
1,,,26.777519999999985,13.38876,1.2500963344892569e-9,3.125240836223142e-10,-3507.855119999988,-3521.243879999988,0.005749869344432855,0.00575019843229291
1.1,,,29.455271999999983,16.2003996,1.6638782212052013e-9,4.575665108314304e-10,-3505.177367999988,-3871.895504399987,0.005749765800203565,0.006325180271374789
1.2,,,32.13302399999998,19.279814399999992,2.1601664659974353e-9,6.480499397992306e-10,-3502.4996159999882,-4222.279353599985,0.005749652437717665,0.006900151265058402
1.2999999999999998,,,34.81077599999998,22.627004399999986,2.746461646872896e-9,8.926000352336912e-10,-3499.821863999988,-4572.395427599983,0.005749529264475732,0.0074751104318931194
1.4000000000000001,,,37.488528,26.241969599999994,3.4302643418385214e-9,1.2005925196434828e-9,-3497.144111999988,-4922.243726399984,0.005749396287978343,0.008050056791178367
1.5,,,40.16628000000001,30.12470999999999,4.219075128901242e-9,1.5821531733379658e-9,-3494.466359999988,-5271.8242499999815,0.0057492535157260775,0.008624989362963626
1.6,,,42.84403200000002,34.2752256,5.120394586067996e-9,2.048157834427199e-9,-3491.788607999988,-5621.136998399981,0.005749100955219512,0.00919990716804844
1.7,,,45.521784000000025,38.6935164,6.141723291345718e-9,2.6102323988219305e-9,-3489.110855999988,-5970.18197159998,0.005748938613959227,0.009774809227982403
1.7999999999999998,,,48.19953600000003,43.3795824,7.290561822741343e-9,3.2807528202336045e-9,-3486.433103999988,-6318.959169599978,0.005748766499445798,0.010349694565065178
1.9000000000000001,,,50.87728800000005,48.333423600000025,8.574410758261814e-9,4.072845110174363e-9,-3483.755351999988,-6667.468592399978,0.005748584619179805,0.010924562202346479
2,,,53.555040000000055,53.55504000000002,1.0000770675914055e-8,5.0003853379570275e-9,-3481.077599999988,-7015.710239999976,0.005748392980661823,0.011499411163626074
2.0999999999999996,,,56.23279200000005,59.0444316,1.1577142153705003e-8,6.0779996306951255e-9,-3478.3998479999877,-7363.684112399973,0.005748191591392434,0.012074240473453795
2.2,,,58.910544000000066,64.80159840000005,1.3311025769641614e-8,7.321064173302887e-9,-3475.722095999988,-7711.390209599974,0.0057479804588722126,0.012649049157129534
2.3000000000000003,,,61.58829600000007,70.82654040000006,1.5209922101730798e-8,8.745705208495207e-9,-3473.044343999988,-8058.828531599973,0.005747759590601738,0.013223836240703231
2.4,,,64.26604800000007,77.11925760000004,1.7281331727979493e-8,1.0368799036787692e-8,-3470.366591999988,-8405.999078399971,0.00574752899408159,0.01379860075097489
2.5,,,66.94380000000008,83.67975000000006,1.953275522639465e-8,1.2207972016496652e-8,-3467.688839999988,-8752.901849999971,0.005747288676812344,0.01437334171549458
2.5999999999999996,,,69.62155200000008,90.50801760000004,2.197169317498318e-8,1.4281600563739062e-8,-3465.011087999988,-9099.536846399968,0.005747038646294579,0.014948058162562408
2.7,,,72.2993040000001,97.60406040000008,2.460564615175206e-8,1.6608811152432637e-8,-3462.333335999988,-9445.904067599968,0.005746778910028873,0.015522749121228564
2.8000000000000003,,,74.97705600000012,104.96787840000009,2.7442114734708188e-8,1.920948031429573e-8,-3459.655583999988,-9792.003513599966,0.005746509475515805,0.016097413621293275
2.9,,,77.65480800000012,112.59947160000009,3.04885995018585e-8,2.2104234638847405e-8,-3456.9778319999878,-10137.835184399964,0.005746230350255951,0.016672050693306833
3,,,80.33256000000013,120.49884000000011,3.3752601031209954e-8,2.531445077340746e-8,-3454.3000799999877,-10483.399079999963,0.00574594154174989,0.017246659368569586
3.0999999999999996,,,83.01031200000013,128.6659836000001,3.7241619900769456e-8,2.886225542309632e-8,-3451.6223279999876,-10828.695200399961,0.005745643057498201,0.01782123867913195
