x,isPin,relationToFeature,vbar,mbar,thetabar,ybar,v,m,theta,y
0,true,-1,0,0,0,0,0,0,0.01586887269247739,0
0,true,1,0,0,0,0,-10911.965963863395,0,0.01586887269247739,0
0.1,,,10.576388363636365,0.528840725,4.937837183120735e-12,1.234470900603132e-13,-10901.38957549976,-1090.6677556613395,0.015868857414810283,0.0015868867599510212
0.2,,,21.150049454545456,2.1151839227272733,3.950023061117338e-11,1.975060602381423e-12,-10890.81591440885,-2180.2780088499517,0.015868811601557835,0.0031737704651092196
0.3,,,31.72098327272727,4.758756865909091,1.3330477363532067e-10,9.998239489757689e-12,-10880.244980590667,-3268.8310322931093,0.015868735282337645,0.004760648063397005
0.4,,,42.289189818181825,8.459286827272729,3.159614203175616e-10,3.159776007564156e-11,-10869.676774045212,-4356.327098718085,0.015868628486759667,0.006347516505698164
0.5,,,52.8546690909091,13.216501079545456,6.170724854307311e-10,7.713901212522716e-11,-10859.111294772485,-5442.766480852152,0.015868491244426217,0.007934372745857097
0.6,,,63.4174210909091,19.030126895454544,1.0662326444585003e-9,1.5994723491653395e-10,-10848.548542772485,-6528.149451422582,0.015868323584931964,0.009521213740678054
0.7000000000000001,,,73.97744581818185,25.89989154772728,1.6930289335953776e-9,2.963067533114905e-10,-10837.988518045213,-7612.47628315665,0.015868125537863948,0.011108036449924374
0.8,,,84.53474327272731,33.825522309090914,2.5270407497467047e-9,5.054602138270174e-10,-10827.431220590668,-8695.747248781625,0.01586789713280157,0.012694837836317707
0.8999999999999999,,,95.08931345454549,42.806746452272726,3.5978398505286607e-9,8.096078207061115e-10,-10816.876650408849,-9777.962621024782,0.01586763839931658,0.014281614865537272
1,,,105.64115636363643,52.843291250000014,4.9349903542682654e-9,1.2339065719889307e-9,-10806.32480749976,-10859.122672613395,0.0158673493669731,0.01586836450621908
1.1,,,116.19027200000008,63.934883975000034,6.568048740003369e-9,1.806469495583875e-9,-10795.775691863395,-11939.227676274735,0.015867030065327612,0.01745508372995517
1.2,,,126.73666036363643,76.08125190000001,8.526563847482654e-9,2.5583648853386697e-9,-10785.229303499758,-13018.277904736075,0.015866680523928953,0.019041769511292838
1.2999999999999998,,,137.28032145454551,89.28212229772727,1.0840076877165649e-8,3.5236155371114537e-9,-10774.68564240885,-14096.273630724683,0.015866300772318324,0.0206284188277339
1.4000000000000001,,,147.82125527272737,103.53722244090912,1.3538121390222726e-8,4.7391979848418645e-9,-10764.144708590668,-15173.215126967845,0.015865890840029283,0.022215028659733904
1.5,,,158.3594618181819,118.84627960227274,1.6650223308535055e-8,6.245041736622102e-9,-10753.606502045213,-16249.102666192819,0.015865450756587754,0.023801595990701353
1.6,,,168.89494109090919,135.2090210545455,2.0205900914694694e-8,8.084028510768046e-9,-10743.071022772485,-17323.936521126885,0.01586498055151202,0.02538811780699698
1.7,,,179.42769309090917,152.62517407045456,2.4234664852004492e-8,1.0301991471890304e-8,-10732.538270772486,-18397.71696449732,0.015864480254312727,0.026974591097932973
1.7999999999999998,,,189.9577178181819,171.09446592272727,2.8766018124478162e-8,1.2947714466965326e-8,-10722.008246045212,-19470.44426903138,0.015863949894492874,0.028561012855772182
1.9000000000000001,,,200.4850152727274,190.61662388409096,3.382945609684027e-8,1.6072931261406483e-8,-10711.480948590668,-20542.11870745636,0.01586338950154783,0.030147380075727388
2,,,211.00958545454557,211.19137522727274,3.9454466494526144e-8,1.97323247751351e-8,-10700.95637840885,-21612.740552499516,0.015862799104965318,0.03173368975596051
2.0999999999999996,,,221.53142836363645,232.81844722499994,4.567052940368201e-8,2.3983526318651617e-8,-10690.434535499759,-22682.310076888127,0.01586217873422542,0.03331993889758187
2.2,,,232.05054400000014,255.49756715000007,5.250711727116499e-8,2.888711482910668e-8,-10679.915419863395,-23750.82755334947,0.015861528418800595,0.034906124504649444
2.3000000000000003,,,242.56693236363654,279.2284622750001,5.999369490454287e-8,3.450661610637207e-8,-10669.399031499759,-24818.29325461081,0.015860848188155637,0.036492243584168
2.4,,,253.0805934545456,304.01085987272734,6.815971947209439e-8,4.090850204911195e-8,-10658.885370408849,-25884.70745339942,0.015860138071747725,0.038078293146088474
2.5,,,263.5915272727275,329.8444872159092,7.703464050280917e-8,4.816218989085397e-8,-10648.374436590668,-26950.07042244258,0.01585939809902638,0.0396642702033071
2.5999999999999996,,,274.099733818182,356.72907157727275,8.664789988638751e-8,5.6340041436060135e-8,-10637.866230045212,-28014.38243446755,0.015858628299433495,0.041250171771664706
2.7,,,284.6052130909094,384.6643402295456,9.70289318732408e-8,6.551736229619824e-8,-10627.360750772485,-29077.643762201624,0.01585782870240332,0.04283599486994591
2.8000000000000003,,,295.1079650909094,413.6500204454547,1.0820716307449094e-7,7.57724011258125e-8,-10616.857998772486,-30139.854678372056,0.015856999337362468,0.044421736519878366
2.9,,,305.6079898181821,443.68583949772733,1.2021201246197085e-7,8.718634885859498e-8,-10606.357974045213,-31201.015455706114,0.01585614023372991,0.04600739374613201
3,,,316.1052872727276,474.771524659091,1.3307289136822435e-7,9.984333794345668e-8,-10595.860676590668,-32261.12636693109,0.01585525142091698,0.04759296357631834
3.0999999999999996,,,326.5998574545457,506.90680320227284,1.4681920348650593e-7,1.1383044158059834e-7,-10585.366106408848,-33320.18768477425,0.015854332928327365,0.049178443040989527
3.2,,,337.0917003636367,540.0914024000002,1.6148034487078115e-7,1.2923767295758195e-7,-10574.874263499758,-34378.19968196286,0.015853384785357125,0.050763829173637795
3.3000000000000003,,,347.5808160000003,574.3250495250002,1.770857039357261e-7,1.4615798448540126e-7,-10564.385147863395,-35435.1626312242,0.01585240702139467,0.05234911901069456
3.4,,,358.0672043636366,609.60747185,1.9366466145672784e-7,1.646872670345533e-7,-10553.898759499758,-36491.07680528554,0.015851399665820783,0.053934309591529686
3.5,,,368.5508654545457,645.9383966477274,2.1124659056988446e-7,1.8492434917110954e-7,-10543.415098408848,-37545.94247687416,0.015850362748008596,0.05551939795845078
3.5999999999999996,,,379.0317992727275,683.317551190909,2.2986085677200452e-7,2.069709963927865e-7,-10532.934164590668,-38599.75991871731,0.0158492962973236,0.057104381156702314
3.7,,,389.51000581818204,721.7446627522728,2.4953681792060786e-7,2.3093191036501756e-7,-10522.455958045213,-39652.52940354229,0.01584820034312366,0.05868925623446501
3.8000000000000003,,,399.9854850909093,761.2194586045455,2.703038242339247e-7,2.5691472815702296e-7,-10511.980478772486,-40704.25120407636,0.01584707491475899,0.06027402024285491
3.9,,,410.4582370909093,801.7416660204544,2.9219121829089626e-7,2.8503002147788183e-7,-10501.507726772485,-41754.925593046784,0.015845920041572172,0.061858670235922744
4,,,420.928261818182,843.3110122727272,3.152283350311749e-7,3.153912959126033e-7,-10491.037702045212,-42804.55284318085,0.01584473575289815,0.06344320327065311
