x,isPin,relationToFeature,vbar,mbar,thetabar,ybar,v,m,theta,y
0,true,-1,0,0,0,0,0,0,-0.005995031747478371,0
0,true,1,0,0,0,0,3685.025519999766,0,-0.005995031747478371,0
0.1,,,-2.7916860000000003,-0.13958430000000002,-1.3032859038645018e-12,-3.2582147596612546e-14,3682.233833999766,368.3629676999766,-0.005995026587769478,-0.00059950300274668
0.2,,,-5.583372,-0.5583372,-1.042628723091601e-11,-5.213143615458007e-13,3679.442147999766,736.4467667999533,-0.005995011113855942,-0.0011990049737470743
0.3,,,-8.375058,-1.2562586999999998,-3.518871940434152e-11,-2.639153955325614e-12,3676.650461999766,1104.2513972999297,-0.005994985333557476,-0.0017985048819717038
0.4,,,-11.166744000000003,-2.2333488,-8.341029784732808e-11,-8.341029784732807e-12,3673.858775999766,1471.7768591999065,-0.0059949492546938,-0.0023980016971730626
0.5,,,-13.958430000000005,-3.4896075000000004,-1.6291073798306266e-10,-2.036384224788283e-11,3671.067089999766,1839.023152499883,-0.005994902885084627,-0.002997494389885614
0.6,,,-16.750116000000006,-5.0250348,-2.8150975523473223e-10,-4.222646328520983e-11,3668.275403999766,2205.9902771998595,-0.005994846232549672,-0.0035969819314257945
0.7000000000000001,,,-19.541802000000004,-6.8396307000000025,-4.4702706502552407e-10,-7.822973637946673e-11,3665.4837179997658,2572.6782332998364,-0.00599477930490865,-0.004196463293892013
0.8,,,-22.333488,-8.933395200000003,-6.672823827786247e-10,-1.3345647655572496e-10,3662.6920319997657,2939.0870207998128,-0.005994702109981279,-0.004795937450164648
0.8999999999999999,,,-25.12517399999999,-11.306328299999999,-9.50095423917221e-10,-2.1377147038137473e-10,3659.900345999766,3305.216639699789,-0.005994614655587272,-0.005395403373906047
1,,,-27.91685999999999,-13.95843,-1.303285903864501e-9,-3.258214759661253e-10,3657.108659999766,3671.067089999766,-0.005994516949546344,-0.0059948600395605366
1.1,,,-30.708545999999988,-16.8897003,-1.7346735380436513e-9,-4.770352229620042e-10,3654.316973999766,4036.6383716997425,-0.005994408999678213,-0.00659430642235441
1.2,,,-33.50023199999999,-20.100139199999997,-2.2520780418778575e-9,-6.756234125633572e-10,3651.525287999766,4401.930484799719,-0.005994290813802594,-0.00719374149829593
1.2999999999999998,,,-36.291917999999995,-23.58974669999999,-2.8633191307903074e-9,-9.305787175068499e-10,3648.733601999766,4766.943429299695,-0.005994162399739199,-0.0077931642441753345
1.4000000000000001,,,-39.083604000000015,-27.358522800000003,-3.5762165202041917e-9,-1.2516757820714674e-9,3645.941915999766,5131.677205199672,-0.005994023765307748,-0.008392573637564836
1.5,,,-41.87529000000002,-31.4064675,-4.398589925542691e-9,-1.6494712220785094e-9,3643.150229999766,5496.131812499649,-0.005993874918327953,-0.008991968656818608
1.6,,,-44.666976000000034,-35.733580800000006,-5.338259062228996e-9,-2.135303624891599e-9,3640.358543999766,5860.307251199626,-0.005993715866619532,-0.009591348281072807
1.7,,,-47.45866200000004,-40.3398627,-6.403043645686292e-9,-2.7212935494166744e-9,3637.566857999766,6224.2035212996025,-0.005993546618002199,-0.01019071149024555
1.7999999999999998,,,-50.250348000000045,-45.225313199999995,-7.600763391337767e-9,-3.420343526101995e-9,3634.775171999766,6587.820622799579,-0.0059933671802956685,-0.010790057265036936
1.9000000000000001,,,-53.042034000000065,-50.38993230000001,-8.939238014606613e-9,-4.246138056938142e-9,3631.983485999766,6951.158555699556,-0.005993177561319658,-0.011389384586929037
2,,,-55.83372000000007,-55.833720000000014,-1.0426287230916007e-8,-5.2131436154580034e-9,3629.191799999766,7314.217319999532,-0.005992977768893881,-0.011988692438185877
2.0999999999999996,,,-58.62540600000007,-61.5566763,-1.2069730755689137e-8,-6.336608646736796e-9,3626.400113999766,7676.996915699508,-0.005992767810838054,-0.012587979801853475
2.2,,,-61.41709200000008,-67.55880120000003,-1.387738830434921e-8,-7.632563567392067e-9,3623.608427999766,8039.4973427994855,-0.005992547694971893,-0.013187245661759812
2.3000000000000003,,,-64.20877800000008,-73.84009470000005,-1.585707959231939e-8,-9.11782076558365e-9,3620.816741999766,8401.718601299463,-0.005992317429115112,-0.013786489002514836
2.4,,,-67.00046400000005,-80.40055680000003,-1.801662433502286e-8,-1.0809974601013715e-8,3618.0250559997658,8763.660691199439,-0.005992077021087428,-0.014385708809510468
2.5,,,-69.79215000000003,-87.24018750000005,-2.036384224788283e-8,-1.2727401404926768e-8,3615.2333699997657,9125.323612499415,-0.005991826478708555,-0.014984904068920614
2.5999999999999996,,,-72.583836,-94.35898680000003,-2.2906553046322466e-8,-1.4889259480109599e-8,3612.441683999766,9486.70736519939,-0.005991565809798209,-0.015584073767701129
2.7,,,-75.375522,-101.75695470000007,-2.5652576445764987e-8,-1.7315489100891365e-8,3609.649997999766,9847.811949299368,-0.005991295022176105,-0.016183216893589866
2.8000000000000003,,,-78.16720799999999,-109.43409120000007,-2.8609732161633543e-8,-2.002681251314348e-8,3606.858311999766,10208.637364799344,-0.005991014123661959,-0.01678233243510662
2.9,,,-80.95889399999996,-117.39039630000003,-3.178583990935132e-8,-2.3044733934279706e-8,3604.066625999766,10569.183611699322,-0.005990723122075487,-0.017381419381553177
3,,,-83.75057999999994,-125.62587000000003,-3.518871940434154e-8,-2.6391539553256154e-8,3601.274939999766,10929.450689999298,-0.005990422025236403,-0.017980476723013294
3.0999999999999996,,,-86.54226599999991,-134.1405123,-3.882619036202735e-8,-3.009029753057119e-8,3598.483253999766,11289.438599699273,-0.005990110840964423,-0.018579503450352693
3.2,,,-89.33395199999991,-142.93432320000005,-4.270607249783199e-8,-3.41648579982656e-8,3595.691567999766,11649.147340799253,-0.0059897895770792626,-0.019178498555219074
3.3000000000000003,,,-92.1256379999999,-152.00730270000005,-4.68361855271786e-8,-3.863985305992235e-8,3592.899881999766,12008.576913299228,-0.005989458241400638,-0.0197774610300421
3.4,,,-94.91732399999987,-161.3594508,-5.122434916549036e-8,-4.354069679066681e-8,3590.108195999766,12367.727317199204,-0.005989116841748262,-0.020376389868033407
3.5,,,-97.70900999999985,-170.9907675,-5.5878383128190494e-8,-4.8893585237166695e-8,3587.316509999766,12726.598552499181,-0.005988765385941853,-0.020975284063186616
3.5999999999999996,,,-100.50069599999982,-180.90125279999995,-6.080610713070216e-8,-5.4725496417631945e-8,3584.5248239997663,13085.190619199157,-0.005988403881801125,-0.0215741426102773
3.7,,,-103.29238199999982,-191.0909067,-6.60153408884486e-8,-6.106419032181496e-8,3581.7331379997663,13443.503517299136,-0.005988032337145794,-0.022172964504863023
3.8000000000000003,,,-106.0840679999998,-201.5597292,-7.151390411685293e-8,-6.79382089110103e-8,3578.9414519997663,13801.537246799111,-0.005987650759795575,-0.0227717487432833
3.9,,,-108.87575399999977,-212.30772029999991,-7.730961653133835e-8,-7.53768761180549e-8,3576.1497659997663,14159.291807699088,-0.005987259157570183,-0.02337049432265963
4,,,-111.66743999999976,-223.3348799999999,-8.341029784732808e-8,-8.34102978473281e-8,3573.3580799997662,14516.767199999063,-0.005986857538289334,-0.023969200240895484
4.1,,,-114.45912599999973,-234.64120829999985,-8.982376778024527e-8,-9.206936197475141e-8,3570.566393999766,14873.963423699039,-0.005986445909772743,-0.024567865496676305
4.199999999999999,,,-117.2508119999997,-246.22670519999977,-9.655784604551313e-8,-1.0138573834778877e-7,3567.774707999766,15230.880478799014,-0.005986024279840126,-0.025166489089469495
4.3,,,-120.0424979999997,-258.0913706999998,-1.0362035235855489e-7,-1.1139187878544651e-7,3564.983021999766,15587.518365298993,-0.005985592656311199,-0.025765070019524453
4.4,,,-122.8341839999997,-270.2352047999998,-1.110191064347937e-7,-1.221210170782731e-7,3562.191335999766,15943.877083198971,-0.005985151047005676,-0.026363607287872525
4.5,,,-125.62586999999967,-282.65820749999966,-1.1876192798965266e-7,-1.3360716898835927e-7,3559.399649999766,16299.956632498946,-0.0059846994597432725,-0.026962099896327026
