x,isPin,relationToFeature,vbar,mbar,thetabar,ybar,v,m,theta,y
0,true,-1,0,0,0,0,0,0,0.020353451635630432,0
0,true,1,0,0,0,0,-13104.782625794336,0,0.020353451635630432,0
0.1,,,10.527752,0.5263876000000001,4.914833108372973e-12,1.228708277093243e-13,-13094.254873794336,-1309.9518749794338,0.02035343328682088,0.0020353445518951014
0.2,,,21.055504,2.1055504000000003,3.931866486698377e-11,1.965933243349189e-12,-13083.727121794336,-2618.8509747588673,0.020353378260051565,0.004070685434765518
0.3,,,31.58325599999999,4.7374884,1.3270049392607022e-10,9.952537044455267e-12,-13073.199369794336,-3926.6972993383006,0.020353286584811475,0.006106018982289721
0.4,,,42.111008000000005,8.422201600000001,3.1454931893587023e-10,3.145493189358702e-11,-13062.671617794336,-5233.4908487177345,0.02035315829058962,0.008141341531095088
0.5,,,52.63876000000001,13.159690000000001,6.143541385466214e-10,7.679426731832768e-11,-13052.143865794336,-6539.231622897168,0.020352993406874992,0.010176649420757886
0.6,,,63.16651200000002,18.9499536,1.0616039514085618e-9,1.5924059271128428e-10,-13041.616113794336,-7843.919621876601,0.02035279196315659,0.012211938993803293
0.7000000000000001,,,73.69426400000003,25.792992400000006,1.68578775617193e-9,2.9501285733008775e-10,-13031.088361794336,-9147.554845656035,0.020352553988923414,0.014247206595705383
0.8,,,84.22201600000004,33.68880640000001,2.5163945514869622e-9,5.032789102973925e-10,-13020.560609794336,-10450.13729423547,0.020352279513664463,0.01628244857488712
0.8999999999999999,,,94.74976800000003,42.637395600000005,3.582913336003896e-9,8.061555006008765e-10,-13010.032857794336,-11751.666967614901,0.020351968566868738,0.018317661282720377
1,,,105.27752000000005,52.63876000000002,4.914833108372973e-9,1.228708277093243e-9,-12999.505105794336,-13052.143865794336,0.02035162117802523,0.02035284107352594
1.1,,,115.80527200000007,63.69289960000004,6.541642867244429e-9,1.7989517884922179e-9,-12988.977353794337,-14351.56798877377,0.02035123737662294,0.02238798430457347
1.2,,,126.33302400000007,75.79981440000002,8.492831611268497e-9,2.5478494833805484e-9,-12978.449601794337,-15649.939336553203,0.020350817192150875,0.024423087336081534
1.2999999999999998,,,136.86077600000004,88.9595044,1.0797888339095419e-8,3.50931371020601e-9,-12967.921849794337,-16947.257909132633,0.020350360654098024,0.026458146531217613
1.4000000000000001,,,147.3885280000001,103.17196960000005,1.3486302049375443e-8,4.720205717281406e-9,-12957.394097794337,-18243.52370651207,0.020349867791953392,0.02849315825609808
