x,isPin,relationToFeature,vbar,mbar,thetabar,ybar,v,m,theta,y
0,true,-1,0,0,0,0,0,0,0.006708756987898432,0
0,true,1,0,0,0,0,-4123.738079999637,0,0.006708756987898432,0
0.1,,,3.1240439999999996,0.1562022,1.4584457235707996e-12,3.646114308927e-14,-4120.614035999637,-412.21760579996374,0.006708751213911812,0.0006708755063114689
0.2,,,6.248087999999998,0.6248087999999999,1.1667565788566397e-11,5.833782894283201e-13,-4117.489991999637,-824.1228071999275,0.006708733897785737,0.001341749858044381
0.3,,,9.372131999999997,1.4058197999999995,3.937803453641158e-11,2.9533525902308685e-12,-4114.365947999637,-1235.715604199891,0.006708705048270878,0.002012621901422323
0.4,,,12.496176,2.4992351999999998,9.334052630853117e-11,9.334052630853118e-12,-4111.2419039996375,-1646.995996799855,0.006708664674117913,0.002683490483543953
0.5,,,15.620220000000002,3.905055,1.8230571544634992e-10,2.278821443079374e-11,-4108.117859999637,-2057.9639849998184,0.006708612784077514,0.0033543544523829917
0.6,,,18.744263999999998,5.6232792,3.1502427629129266e-10,4.72536414436939e-11,-4104.993815999637,-2468.619568799782,0.006708549386900357,0.00402521265678823
0.7000000000000001,,,21.868307999999995,7.653907800000001,5.002468831847844e-10,8.754320455733728e-11,-4101.869771999637,-2878.9627481997463,0.006708474491337113,0.004696063946483527
0.8,,,24.99235199999999,9.9969408,7.467242104682495e-10,1.493448420936499e-10,-4098.745727999637,-3288.9935231997097,0.006708388106138461,0.005366907172067807
0.8999999999999999,,,28.11639599999998,12.652378199999994,1.0632069324831125e-9,2.3922155980870026e-10,-4095.6216839996373,-3698.7118937996734,0.006708290240055072,0.006037741185015061
1,,,31.24043999999998,15.620219999999994,1.4584457235707993e-9,3.6461143089269984e-10,-4092.497639999637,-4108.117859999637,0.006708180901837621,0.006708564837674352
1.1,,,34.36448399999999,18.900466199999997,1.9411912580727343e-9,5.33827595970002e-10,-4089.373595999637,-4517.211421799601,0.006708060100236784,0.007379376983269807
1.2,,,37.488527999999995,22.493116799999992,2.520194210330341e-9,7.560582630991021e-10,-4086.2495519996373,-4925.992579199564,0.0067079278440032334,0.008050176475900617
1.2999999999999998,,,40.612572,26.39817179999999,3.204205254685045e-9,1.0413667077726393e-9,-4083.125507999637,-5334.461332199528,0.0067077841418876445,0.00872096217054105
1.4000000000000001,,,43.73661600000002,30.615631200000003,4.001975065478275e-9,1.4006912729173962e-9,-4080.001463999637,-5742.6176807994925,0.006707629002640691,0.009391732923040436
1.5,,,46.860660000000024,35.145495000000004,4.922254317051449e-9,1.845845368894293e-9,-4076.8774199996374,-6150.461624999456,0.006707462435013047,0.010062487590123166
1.6,,,49.984704000000036,39.98776320000001,5.973793683745997e-9,2.3895174734983986e-9,-4073.7533759996372,-6557.99316479942,0.006707284447755389,0.010733225029388711
1.7,,,53.10874800000004,45.14243580000001,7.165343839903339e-9,3.0452711319589184e-9,-4070.629331999637,-6965.212300199382,0.006707095049618389,0.0114039440993116
1.7999999999999998,,,56.232792000000046,50.6095128,8.505655459864903e-9,3.827544956939205e-9,-4067.505287999637,-7372.119031199347,0.006706894249352721,0.01207464365924143
1.9000000000000001,,,59.356836000000065,56.38899420000002,1.000347921797212e-8,4.751652628536756e-9,-4064.3812439996373,-7778.713357799312,0.006706682055709062,0.012745322569402879
2,,,62.48088000000007,62.48088000000002,1.16675657885664e-8,5.833782894283199e-9,-4061.257199999637,-8184.995279999274,0.006706458477438085,0.013415979690895669
2.0999999999999996,,,65.60492400000005,68.8851702,1.3506665845989172e-8,7.090999569144313e-9,-4058.133155999637,-8590.964797799237,0.006706223523290463,0.014086613885694604
2.2,,,68.72896800000005,75.60186480000004,1.552953006458188e-8,8.541241535520035e-9,-4055.0091119996373,-8996.621911199201,0.006705977202016872,0.014757224016649563
2.3000000000000003,,,71.85301200000004,82.63096380000005,1.7744909118685928e-8,1.020332274324441e-8,-4051.885067999637,-9401.966620199166,0.006705719522367985,0.015427808947485473
2.4,,,74.977056,89.97246720000001,2.0161553682642734e-8,1.2096932209585641e-8,-4048.761023999637,-9806.998924799129,0.006705450493094479,0.016098367542802337
2.5,,,78.10109999999999,97.62637500000002,2.2788214430793748e-8,1.4242634019246094e-8,-4045.6369799996373,-10211.718824999094,0.006705170122947026,0.016768898668075235
2.5999999999999996,,,81.22514399999996,105.5926872,2.563364203748037e-8,1.666186732436224e-8,-4042.512935999637,-10616.126320799056,0.006704878420676299,0.0174394011896543
2.7,,,84.34918799999996,113.87140380000004,2.870658717704406e-8,1.9376946344504742e-8,-4039.388891999637,-11020.221412199022,0.006704575395032976,0.018109873974764747
2.8000000000000003,,,87.47323199999994,122.46252480000004,3.201580052382621e-8,2.2411060366678347e-8,-4036.2648479996374,-11424.004099198986,0.006704261054767729,0.018780315891506832
2.9,,,90.59727599999991,131.36605020000002,3.557003275216823e-8,2.578827374532197e-8,-4033.1408039996372,-11827.474381798947,0.006703935408631234,0.01945072580885591
3,,,93.72131999999989,140.58198000000002,3.9378034536411594e-8,2.95335259023087e-8,-4030.016759999637,-12230.63225999891,0.006703598465374163,0.02012110259666239
3.0999999999999996,,,96.84536399999986,150.11031419999998,4.344855655089768e-8,3.36726313269457e-8,-4026.8927159996374,-12633.477733798874,0.006703250233747192,0.020791445125651745
3.2,,,99.96940799999986,159.9510528,4.7790349469967974e-8,3.8232279575974385e-8,-4023.7686719996373,-13036.01080319884,0.006702890722500994,0.021461752267424524
3.3000000000000003,,,103.09345199999984,170.1041958,5.241216396796384e-8,4.324003527357018e-8,-4020.644627999637,-13438.231468198803,0.006702519940386245,0.022132022894456333
3.4,,,106.21749599999981,180.56974319999995,5.73227507192267e-8,4.872433811134271e-8,-4017.5205839996374,-13840.139728798766,0.006702137896153618,0.022802255880097846
3.5,,,109.3415399999998,191.34769499999993,6.253086039809803e-8,5.4714502848335794e-8,-4014.3965399996373,-14241.735584998729,0.006701744598553789,0.023472450098574814
3.5999999999999996,,,112.46558399999977,202.43805119999988,6.80452436789192e-8,6.12407193110273e-8,-4011.2724959996376,-14643.019036798692,0.0067013400563374305,0.024142604424988046
3.7,,,115.58962799999976,213.8408117999999,7.387465123603171e-8,6.833405239332936e-8,-4008.1484519996375,-15043.990084198658,0.006700924278255218,0.024812717735313437
3.8000000000000003,,,118.71367199999975,225.55597679999988,8.002783374377691e-8,7.60264420565881e-8,-4005.0244079996373,-15444.648727198623,0.006700497273057825,0.02548278890640192
3.9,,,121.83771599999972,237.5835461999998,8.651354187649624e-8,8.435070332958385e-8,-4001.9003639996376,-15844.994965798585,0.006700059049495927,0.026152816815979515
4,,,124.9617599999997,249.92351999999977,9.334052630853116e-8,9.334052630853117e-8,-3998.7763199996375,-16245.028799998548,0.006699609616320197,0.02682280034264731
4.1,,,128.08580399999968,262.5758981999997,1.0051753771422303e-7,1.0303047615707862e-7,-3995.6522759996374,-16644.750229798512,0.00669914898228131,0.02749273836588145
4.199999999999999,,,131.20984799999965,275.5406807999996,1.080533267679133e-7,1.1345599310630898e-7,-3992.5282319996377,-17044.159255198472,0.006698677156129941,0.028162629766033155
4.3,,,134.33389199999965,288.81786779999965,1.159566441439435e-7,1.246533924547393e-7,-3989.4041879996375,-17443.25587619844,0.006698194146616763,0.028832473424328715
4.4,,,137.45793599999965,302.40745919999966,1.2423624051665497e-7,1.366598645683205e-7,-3986.2801439996374,-17842.040092798405,0.006697699962492451,0.029502268222869475
4.5,,,140.58197999999962,316.3094549999996,1.3290086656038905e-7,1.4951347488043773e-7,-3983.1560999996377,-18240.51190499837,0.006697194612507679,0.030172013044631858
4.6000000000000005,,,143.70602399999962,330.5238551999997,1.4195927294948734e-7,1.632531638919105e-7,-3980.0320559996376,-18638.67131279833,0.006696678105413123,0.030841706773467356
4.7,,,146.83006799999959,345.05065979999955,1.5142021035829105e-7,1.7791874717099205e-7,-3976.9080119996374,-19036.518316198297,0.006696150449959455,0.031511348294102515
4.8,,,149.95411199999955,359.8898687999995,1.6129242946114176e-7,1.9355091535337015e-7,-3973.7839679996378,-19434.052915198256,0.0066956116548973505,0.032180936492138955
4.9,,,153.07815599999955,375.0414821999995,1.7158468093238093e-7,2.101912341421667e-7,-3970.6599239996376,-19831.275109798225,0.006695061728977484,0.03285047025405339
5,,,156.20219999999952,390.5054999999994,1.8230571544634982e-7,2.2788214430793734e-7,-3967.5358799996375,-20228.18489999819,0.0066945006809505285,0.03351994846719755
5.1,,,159.3262439999995,406.2819221999993,1.9346428367738997e-7,2.4666696168867226e-7,-3964.411835999638,-20624.78228579815,0.00669392851956716,0.03418937001979828
5.199999999999999,,,162.45028799999946,422.3707487999992,2.0506913629984277e-7,2.665898771897956e-7,-3961.2877919996376,-21021.067267198112,0.0066933452535780525,0.034858733800957456
5.3,,,165.57433199999946,438.77197979999926,2.1712902398804976e-7,2.8769595678416596e-7,-3958.163747999638,-21417.039844198076,0.00669275089173388,0.035528038700652055
5.4,,,168.69837599999946,455.4856151999993,2.2965269741635225e-7,3.100311415120756e-7,-3955.039703999638,-21812.700016798044,0.006692145442785317,0.03619728360973409
5.5,,,171.82241999999943,472.51165499999917,2.426489072590916e-7,3.33642247481251e-7,-3951.9156599996377,-22208.047784998005,0.006691528915483038,0.03686646741993066
5.6000000000000005,,,174.94646399999942,489.8500991999992,2.561264041906094e-7,3.585769658668533e-7,-3948.7916159996375,-22603.08314879797,0.006690901318577717,0.037535589023843935
5.7,,,178.0705079999994,507.5009477999991,2.700939388852469e-7,3.8488386291147693e-7,-3945.667571999638,-22997.806108197932,0.006690262660820029,0.03820464731495113
5.8,,,181.19455199999936,525.464200799999,2.8456026201734554e-7,4.126123799251512e-7,-3942.5435279996377,-23392.216663197898,0.0066896129509606455,0.03887364118760454
5.9,,,184.31859599999936,543.7398581999992,2.9953412426124694e-7,4.4181283328533953e-7,-3939.419483999638,-23786.31481379786,0.006688952197750245,0.03954256953703155
6,,,187.44263999999933,562.327919999999,3.150242762912923e-7,4.7253641443693875e-7,-3936.295439999638,-24180.100559997823,0.0066882804099394995,0.04021143125933458
6.1,,,190.5666839999993,581.2283861999989,3.310394687818232e-7,5.048351898922806e-7,-3933.1713959996378,-24573.573901797787,0.006687597596279084,0.040880225251491126
6.199999999999999,,,193.69072799999927,600.4412567999987,3.4758845240718097e-7,5.387621012311307e-7,-3930.047351999638,-24966.73483919775,0.006686903765519673,0.041548950411353765
6.300000000000001,,,196.8147719999993,619.9665317999988,3.6467997784170736e-7,5.743709651006894e-7,-3926.923307999638,-25359.583372197718,0.006686198926411939,0.042217605637650125
6.4,,,199.93881599999926,639.8042111999988,3.8232279575974326e-7,6.117164732155895e-7,-3923.799263999638,-25752.11950079768,0.00668548308770656,0.04288618982998291
6.5,,,203.06285999999923,659.9542949999986,4.005256568356303e-7,6.508541923578995e-7,-3920.675219999638,-26144.343224997643,0.006684756258154207,0.04355470188882987
6.6000000000000005,,,206.18690399999923,680.4167831999988,4.1929731174371016e-7,6.918405643771221e-7,-3917.551175999638,-26536.254544797608,0.0066840184465055555,0.04422314071554387
6.7,,,209.3109479999992,701.1916757999987,4.386465111583238e-7,7.347329061901927e-7,-3914.427131999638,-26927.853460197573,0.006683269661511279,0.04489150521235279
6.8,,,212.43499199999917,722.2789727999985,4.58582005753813e-7,7.795894097814824e-7,-3911.303087999638,-27319.139971197532,0.006682509911922054,0.04555979428235962
6.8999999999999995,,,215.55903599999914,743.6786741999983,4.79112546204519e-7,8.264691422027956e-7,-3908.179043999638,-27710.114077797498,0.006681739206488554,0.04622800682954239
7,,,218.68307999999914,765.3907799999984,5.002468831847835e-7,8.754320455733715e-7,-3905.054999999638,-28100.77577999746,0.006680957553961451,0.04689614175875421
7.1,,,221.8071239999991,787.4152901999981,5.219937673689476e-7,9.265389370798823e-7,-3901.930955999638,-28491.125077797424,0.006680164963091422,0.04756419797572325
7.199999999999999,,,224.93116799999908,809.752204799998,5.443619494313529e-7,9.798515089764354e-7,-3898.806911999638,-28881.161971197387,0.006679361442629142,0.048232174387052754
7.300000000000001,,,228.0552119999991,832.4015237999982,5.673601800463411e-7,0.000001035432328584573,-3895.682867999638,-29270.886460197355,0.006678547001325282,0.048900069900221034
7.4,,,231.17925599999907,855.363247199998,5.909972098882529e-7,0.0000010933448382932684,-3892.558823999638,-29660.29854479732,0.006677721647930519,0.04956788342358145
7.5,,,234.30329999999904,878.6373749999979,6.152817896314301e-7,0.000001153653355558932,-3889.434779999638,-30049.39822499728,0.006676885391195527,0.05023561386636246
7.6000000000000005,,,237.42734399999904,902.2239071999979,6.402226699502144e-7,0.000001216423072905408,-3886.3107359996384,-30438.185500797248,0.006676038239870979,0.050903260138667576
7.7,,,240.551387999999,926.1228437999977,6.658286015189467e-7,0.0000012817200579239734,-3883.1866919996382,-30826.66037219721,0.006675180202707551,0.051570821151475356
7.8,,,243.67543199999898,950.3341847999975,6.921083350119689e-7,0.00000134961125327334,-3880.062647999638,-31214.82283919717,0.006674311288455917,0.052238295816639475
7.8999999999999995,,,246.79947599999895,974.8579301999973,7.190706211036221e-7,0.0000014201644766796544,-3876.9386039996384,-31602.672901797134,0.006673431505866749,0.05290568304688862
8,,,249.92351999999894,999.6940799999974,7.467242104682481e-7,0.000001493448420936497,-3873.8145599996383,-31990.2105599971,0.006672540863690725,0.053572981755826594
8.1,,,253.0475639999989,1024.842634199997,7.750778537801878e-7,0.0000015695326539048812,-3870.690515999638,-32377.43581379706,0.0066716393706785174,0.054240190857932226
8.2,,,256.1716079999989,1050.303592799997,8.041403017137829e-7,0.000001648487618513256,-3867.5664719996385,-32764.34866319703,0.006670727035580801,0.05490730926855944
8.3,,,259.29565199999905,1076.0769557999972,8.339203049433755e-7,0.0000017303846327575053,-3864.4424279996383,-33150.949108197,0.006669803867148249,0.055574335903937226
8.399999999999999,,,262.4196959999991,1102.1627231999964,8.644266141433052e-7,0.0000018152958897009416,-3861.318383999638,-33537.23714879695,0.006668869874131537,0.05624126968116962
8.5,,,265.5437399999992,1128.560894999997,8.956679799879156e-7,0.0000019032944574743219,-3858.194339999638,-33923.21278499692,0.006667925065281339,0.05690810951823575
8.6,,,268.6677839999993,1155.2714711999965,9.276531531515466e-7,0.0000019944542792758265,-3855.070295999638,-34308.87601679689,0.00666696944934833,0.0575748543339898
8.7,,,271.7918279999994,1182.2944517999963,9.603908843085401e-7,0.0000020888501733710763,-3851.9462519996378,-34694.22684419685,0.006666003035083183,0.05824150304816101
8.8,,,274.9158719999995,1209.6298367999966,9.938899241332383e-7,0.000002186557833093126,-3848.8222079996376,-35079.26526719681,0.006665025831236573,0.05890805458135373
8.9,,,278.0399159999996,1237.2776261999963,0.0000010281590232999812,0.00000228765382684246,-3845.6981639996375,-35463.99128579677,0.006664037846559175,0.05957450785504731
9,,,281.1639599999997,1265.2378199999964,0.000001063206932483111,0.000002392215598087001,-3842.5741199996373,-35848.40489999674,0.006663039089801663,0.06024086179159622
9.1,,,284.2880039999998,1293.5104181999961,0.0000010990424023569688,0.0000025003214653621056,-3839.450075999637,-36232.5061097967,0.006662029569714709,0.06090711531422999
9.200000000000001,,,287.4120479999999,1322.0954207999966,0.0000011356741835958968,0.000002612050622270565,-3836.326031999637,-36616.29491519667,0.006661009295048992,0.06157326734705321
9.299999999999999,,,290.53609199999994,1350.9928277999961,0.0000011731110268742348,0.0000027274831374825977,-3833.2019879996374,-36999.77131619663,0.006659978274555182,0.062239316815045506
9.4,,,293.6601360000001,1380.2026391999964,0.0000012113616828663265,0.00000284669995473587,-3830.0779439996372,-37382.935312796595,0.0066589365169839555,0.06290526264406165
9.5,,,296.78418000000016,1409.7248549999963,0.0000012504349022465117,0.0000029697828928354673,-3826.953899999637,-37765.78690499656,0.006657884031085986,0.06357110376083143
9.6,,,299.90822400000025,1439.559475199996,0.0000012903394356891322,0.000003096814645653919,-3823.829855999637,-38148.32609279652,0.0066568208256119485,0.06423683909295964
9.7,,,303.03226800000033,1469.706499799996,0.0000013310840338685292,0.0000032278787821311854,-3820.705811999637,-38530.55287619648,0.006655746909312518,0.06490246756892629
9.8,,,306.15631200000047,1500.1659287999964,0.0000013726774474590453,0.0000033630597462746635,-3817.5817679996367,-38912.467255196454,0.006654662290938367,0.06556798811808633
9.9,,,309.28035600000055,1530.9377621999963,0.0000014151284271350203,0.000003502442857159178,-3814.4577239996365,-39294.06922979641,0.00665356697924017,0.06623339967066984
